X,Y,ID,SERIE,SITIO,AZIMUTE,SCN,VIAPRINC,BAIRRO,SITIO1,SERIE1,STATUS,FINALIDADE,ENDERECO,BENEFICIAD,DESCRTIPOL,DATAATIVAC,DATADESATI,FISCALIZAC,TOTALFXS,TEMDISPLAY,TEMCONTAGE,INFVELOCID,INFAVANCO,INFPARADAF,INFCONVERS,INFRETORNO,INFFXEXCLU,INFCIRCCAM,INFCAPACET,INFCINTOSE,KML_NAME,DESCRIO,DESCRIO2,MULTIPLE_F
-38.539288,-3.825639,177,130621.1209,01385190,285,00350:f,AV PRESIDENTE COSTA E SILVA,PASSAR,01385190,130621.1209,Ativo,Fiscalizao,Av. Pres. Costa e Silva x Av. Pres. Juscelino Kubischek  [L-O],CHESF,Travessia de pedestres,20130731.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385190 - 130621.1209,<b>01385190 - 130621.1209</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>31/07/2013<br><b>Local:</b> Av. Pres. Costa e Silva x Av. Pres. Juscelino Kubischek  - CHESF<br>Travessia de pedestres<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385190|130621.1209
-38.594135,-3.796434,17,ATSMS00573,AT045,220,,AV GENERAL OSORIO DE PAIVA,BOM JARDIM,AT045,ATSMS00573,Ativo,Fiscalizao,"Av. Gal. Osrio de Paiva, 4380  [N-S]",Indefinido,Meio de quadra,20130402.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT045 - ATSMS00573,"<b>AT045 - ATSMS00573</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>02/04/2013<br><b>Local:</b> Av. Gal. Osrio de Paiva, 4380  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT045|ATSMS00573
-38.593981,-3.796534,18,ATSMS00617,AT046,40,,AV GENERAL OSORIO DE PAIVA,CANINDEZINHO,AT046,ATSMS00617,Ativo,Fiscalizao,"Av. Gal. Osrio de Paiva, 4337  [S-N]",Indefinido,Meio de quadra,20130402.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT046 - ATSMS00617,"<b>AT046 - ATSMS00617</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>02/04/2013<br><b>Local:</b> Av. Gal. Osrio de Paiva, 4337  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT046|ATSMS00617
-38.598054,-3.791591,34,130221.1134,01385076,290,,RUA OSCAR ARARIPE,BOM JARDIM,01385076,130221.1134,Ativo,Fiscalizao,"R. Oscar Araripe, 752  [L-O]",EMEIF Santa Isabel,Travessia de pedestres,20130228.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385076 - 130221.1134,"<b>01385076 - 130221.1134</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>28/02/2013<br><b>Local:</b> R. Oscar Araripe, 752  - EMEIF Santa Isabel<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385076|130221.1134
-38.587694,-3.800395,91,ATSMS00634,AT018,225,,RUA CONEGO DE CASTRO,NOVO MONDUBIM,AT018,ATSMS00634,Ativo,Fiscalizao,"R. Cnego de Castro, 3864  [N-S]",Escola Marista,Travessia de pedestres,20130506.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT018 - ATSMS00634,"<b>AT018 - ATSMS00634</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>06/05/2013<br><b>Local:</b> R. Cnego de Castro, 3864  - Escola Marista<br>Travessia de pedestres<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT018|ATSMS00634
-38.585184,-3.800317,11,ATSMS00562,AT062,2,,RUA SANTA LIDUINA,MANOEL STIRO,AT062,ATSMS00562,Ativo,Fiscalizao,"R. Santa Liduna, 294 - Oposto  [S-N]",Indefinido,Meio de quadra,20130506.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT062 - ATSMS00562,"<b>AT062 - ATSMS00562</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>06/05/2013<br><b>Local:</b> R. Santa Liduna, 294 - Oposto  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT062|ATSMS00562
-38.586876,-3.793058,16,ATSMS00553,AT042,340,,RUA RAIMUNDO NERY,VILA PERY,AT042,ATSMS00553,Ativo,Fiscalizao,"R. Raimundo Neri, 531  [S-N]",Indefinido,Meio de quadra,20130312.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT042 - ATSMS00553,"<b>AT042 - ATSMS00553</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>12/03/2013<br><b>Local:</b> R. Raimundo Neri, 531  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT042|ATSMS00553
-38.588576,-3.790757,172,130516.1191,01385043,230,,AV GENERAL OSORIO DE PAIVA,BONSUCESSO,01385043,130516.1191,Ativo,Fiscalizao,Av. General Osrio de Paiva x Av. Luiz Vieira  [L-O],Indefinido,Cruzamento,20130716.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385043 - 130516.1191,<b>01385043 - 130516.1191</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>16/07/2013<br><b>Local:</b> Av. General Osrio de Paiva x Av. Luiz Vieira  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385043|130516.1191
-38.586524,-3.788626,84,ATSMS00572,AT011,220,,AV GENERAL OSORIO DE PAIVA,BONSUCESSO,AT011,ATSMS00572,Ativo,Fiscalizao,"Av. Gen. Osrio de Paiva, 2948  [N-S]",Terminal do Siqueira,Meio de quadra,20130322.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT011 - ATSMS00572,"<b>AT011 - ATSMS00572</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>22/03/2013<br><b>Local:</b> Av. Gen. Osrio de Paiva, 2948  - Terminal do Siqueira<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT011|ATSMS00572
-38.585807,-3.788107,85,ATSMS00570,AT012,45,,AV GENERAL OSORIO DE PAIVA,VILA PERY,AT012,ATSMS00570,Ativo,Fiscalizao,"Av. Gen. Osrio de Paiva, 2821  [S-N]",Indefinido,Meio de quadra,20130322.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT012 - ATSMS00570,"<b>AT012 - ATSMS00570</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>22/03/2013<br><b>Local:</b> Av. Gen. Osrio de Paiva, 2821  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT012|ATSMS00570
-38.588004,-3.775206,140,ATSMS00648,AT060,165,,RUA DIOGO CORREIA,BONSUCESSO,AT060,ATSMS00648,Ativo,Fiscalizao,"R. Diogo Correia, 1  [N-S]",Indefinido,Meio de quadra,20130520.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT060 - ATSMS00648,"<b>AT060 - ATSMS00648</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>20/05/2013<br><b>Local:</b> R. Diogo Correia, 1  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT060|ATSMS00648
-38.571283,-3.800623,261,130904.1236,01385210,195,00492:i,AV GODOFREDO MACIEL,MARAPONGA,01385210,130904.1236,Ativo,Fiscalizao,"Av. Godofredo Maciel, 2900  [N-S]",Acesso ao DETRAN,Cruzamento,20131120.000000,,Misto,4,N,S,S,S,S,N,S,N,N,N,N,01385210 - 130904.1236,"<b>01385210 - 130904.1236</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>20/11/2013<br><b>Local:</b> Av. Godofredo Maciel, 2900  - Acesso ao DETRAN<br>Cruzamento<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano; Retorno;",01385210|130904.1236
-38.568388,-3.792774,110,ATSMS00574,AT077,220,,AV GODOFREDO MACIEL,MARAPONGA,AT077,ATSMS00574,Ativo,Fiscalizao,"Av. Godofredo Maciel, 1892  [N-S]",Indefinido,Meio de quadra,20130404.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT077 - ATSMS00574,"<b>AT077 - ATSMS00574</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>04/04/2013<br><b>Local:</b> Av. Godofredo Maciel, 1892  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT077|ATSMS00574
-38.568104,-3.792641,111,ATSMS00548,AT078,35,,AV GODOFREDO MACIEL,MARAPONGA,AT078,ATSMS00548,Ativo,Fiscalizao,"Av. Godofredo Maciel, 1892 - Oposto  [S-N]",Indefinido,Meio de quadra,20130404.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT078 - ATSMS00548,"<b>AT078 - ATSMS00548</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>04/04/2013<br><b>Local:</b> Av. Godofredo Maciel, 1892 - Oposto  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT078|ATSMS00548
-38.489895,-3.748975,368,,FTS01,5,00166:e,AV ENGENHEIRO SANTANA JUNIOR,COC,FTS01,N.E.,Pendente,Fiscalizao,Av. Eng. Santana Jnior x Antnio Sales [S-N],Indefinido,Travessia de pedestres,,,Metrolgico,2,S,S,S,N,N,N,N,N,N,N,N,FTS01 - N.E.,<b>FTS01 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Eng. Santana Jnior x Antnio Sales - Indefinido<br>Travessia de pedestres<br>,"<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",FTS01|N.E.
-38.580603,-3.784612,92,ATSMS00569,AT044,50,,AV GENERAL OSORIO DE PAIVA,VILA PERY,AT044,ATSMS00569,Ativo,Fiscalizao,"Av. Gal. Osrio de Paiva, 2059  [S-N]",Indefinido,Meio de quadra,20130402.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT044 - ATSMS00569,"<b>AT044 - ATSMS00569</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>02/04/2013<br><b>Local:</b> Av. Gal. Osrio de Paiva, 2059  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT044|ATSMS00569
-38.580286,-3.784268,10,ATSMS00532,AT043,240,,AV GENERAL OSORIO DE PAIVA,VILA PERY,AT043,ATSMS00532,Ativo,Fiscalizao,"Av. Gal. Osrio de Paiva, 2026  [N-S]",Indefinido,Meio de quadra,20130322.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT043 - ATSMS00532,"<b>AT043 - ATSMS00532</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>22/03/2013<br><b>Local:</b> Av. Gal. Osrio de Paiva, 2026  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT043|ATSMS00532
-38.576214,-3.776835,334,N.E.,01385224,40,00145:c,AV AUGUSTO DOS ANJOS,PARANGABA,01385224,141010.1392,Ativo,Fiscalizao,Av. Augusto dos Anjos x R. Jlio Braga  [S-N],Indefinido,Cruzamento,20141113.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385224 - 141010.1392,<b>01385224 - 141010.1392</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>13/11/2014<br><b>Local:</b> Av. Augusto dos Anjos x R. Jlio Braga  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385224|N.E.
-38.576184,-3.776727,335,N.E.,01385223,210,00145:c,AV AUGUSTO DOS ANJOS,JQUEI CLUBE,01385223,141010.1392,Ativo,Fiscalizao,Av. Augusto dos Anjos x R. Jlio Braga  [N-S],Indefinido,Cruzamento,20141113.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385223 - 141010.1392,<b>01385223 - 141010.1392</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>13/11/2014<br><b>Local:</b> Av. Augusto dos Anjos x R. Jlio Braga  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385223|N.E.
-38.573172,-3.779792,196,130715.1212,01385079,245,,AV GENERAL OSORIO DE PAIVA,PARANGABA,01385079,130715.1212,Inativo,Fiscalizao,"Av. General Osrio de Paiva, 1371 - Oposto  [N-S]",Instituto de Medicina Infantil,Travessia de pedestres,20130808.000000,20140810.000000,Misto,1,N,S,S,S,S,N,N,N,N,N,N,01385079 - 130715.1212,"<b>01385079 - 130715.1212</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>08/08/2013<br><b>Local:</b> Av. General Osrio de Paiva, 1371 - Oposto  - Instituto de Medicina Infantil<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385079|130715.1212
-38.573146,-3.779832,195,130715.1212,01385078,60,,AV GENERAL OSORIO DE PAIVA,PARANGABA,01385078,130715.1212,Inativo,Fiscalizao,"Av. General Osrio de Paiva, 1371  [S-N]",Instituto de Medicina Infantil,Travessia de pedestres,20130808.000000,20140709.000000,Misto,1,N,S,S,S,S,N,N,N,N,N,N,01385078 - 130715.1212,"<b>01385078 - 130715.1212</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>08/08/2013<br><b>Local:</b> Av. General Osrio de Paiva, 1371  - Instituto de Medicina Infantil<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385078|130715.1212
-38.589976,-3.767895,86,ATSMS00531,AT019,200,00149:c,RUA VITORIA,JOO XXIII,AT019,ATSMS00531,Ativo,Fiscalizao,"R. Vitria, 1720  [N-S]",Escola,Travessia de pedestres,20130508.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT019 - ATSMS00531,"<b>AT019 - ATSMS00531</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>08/05/2013<br><b>Local:</b> R. Vitria, 1720  - Escola<br>Travessia de pedestres<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT019|ATSMS00531
-38.59174,-3.757111,295,N.E.,AT215,120,00149:d,AV SENADOR FERNANDES TAVORA,AUTRAN NUNES,AT215,N.E.,Ativo,Fiscalizao,"Av. Sen. Fernandes Tvora, 2191  [O-L]",Indefinido,Meio de quadra,20141016.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT215 - N.E.,"<b>AT215 - N.E.</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>16/10/2014<br><b>Local:</b> Av. Sen. Fernandes Tvora, 2191  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT215|N.E.
-38.591307,-3.757267,112,ATSMS00628,AT090,300,00149:d,AV SENADOR FERNANDES TAVORA,DOM LUSTOSA,AT090,ATSMS00628,Ativo,Fiscalizao,"Av. Sen. Fernandes Tvora, 2100  [L-O]",Indefinido,Meio de quadra,20130520.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT090 - ATSMS00628,"<b>AT090 - ATSMS00628</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>20/05/2013<br><b>Local:</b> Av. Sen. Fernandes Tvora, 2100  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT090|ATSMS00628
-38.5848,-3.748486,132,130327.1161,01385134,175,00151:c,RUA CORONEL MATOS DOURADO,DOM LUSTOSA,01385134,130327.1161,Ativo,Fiscalizao,"Av. Cel. Matos Dourado, 1349  [N-S]",E.E.E.P. Jlia Gifoni,Travessia de pedestres,20130423.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385134 - 130327.1161,"<b>01385134 - 130327.1161</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>23/04/2013<br><b>Local:</b> Av. Cel. Matos Dourado, 1349  - E.E.E.P. Jlia Gifoni<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385134|130327.1161
-38.584662,-3.74848,133,130327.1161,01385178,355,00151:c,RUA CORONEL MATOS DOURADO,PICI,01385178,130327.1161,Ativo,Fiscalizao,"Av. Cel. Matos Dourado, 1349 - Oposto  [S-N]",E.E.E.P. Jlia Gifoni,Travessia de pedestres,20130423.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385178 - 130327.1161,"<b>01385178 - 130327.1161</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>23/04/2013<br><b>Local:</b> Av. Cel. Matos Dourado, 1349 - Oposto  - E.E.E.P. Jlia Gifoni<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385178|130327.1161
-38.585246,-3.741934,88,ATSMS00630,AT079,180,00151:c,RUA JOAQUIM FRANKLIN,ANTNIO BEZERRA,AT079,ATSMS00630,Ativo,Fiscalizao,"R. Cel. Matos Dourado, 350  [N-S]",Indefinido,Meio de quadra,20130522.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT079 - ATSMS00630,"<b>AT079 - ATSMS00630</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>22/05/2013<br><b>Local:</b> R. Cel. Matos Dourado, 350  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT079|ATSMS00630
-38.585181,-3.741944,214,ATSMS00642,AT097,180,00151:c,RUA CORONEL MATOS DOURADO,ANTNIO BEZERRA,AT097,ATSMS00642,Ativo,Fiscalizao,"R. Cel. Matos Dourado, 350  [N-S]",Indefinido,Meio de quadra,20130522.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT097 - ATSMS00642,"<b>AT097 - ATSMS00642</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>22/05/2013<br><b>Local:</b> R. Cel. Matos Dourado, 350  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT097|ATSMS00642
-38.585063,-3.741928,213,ATSMS00643,AT098,358,00151:c,RUA CORONEL MATOS DOURADO,PADRE ANDRADE,AT098,ATSMS00643,Ativo,Fiscalizao,"R. Cel. Matos Dourado, 351  [S-N]",Indefinido,Meio de quadra,20130522.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT098 - ATSMS00643,"<b>AT098 - ATSMS00643</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>22/05/2013<br><b>Local:</b> R. Cel. Matos Dourado, 351  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT098|ATSMS00643
-38.585003,-3.741926,143,ATSMS00629,AT080,360,00151:c,RUA CORONEL MATOS DOURADO,PADRE ANDRADE,AT080,ATSMS00629,Ativo,Fiscalizao,"R. Cel. Matos Dourado, 351  [S-N]",Indefinido,Meio de quadra,20130514.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT080 - ATSMS00629,"<b>AT080 - ATSMS00629</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>14/05/2013<br><b>Local:</b> R. Cel. Matos Dourado, 351  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT080|ATSMS00629
-38.576553,-3.76532,182,130522.1198,01385006,15,00149:c,AV LINEU MACHADO,JQUEI CLUBE,01385006,130522.1198,Ativo,Fiscalizao,Av. Lineu Machado x Av. Senador Fernandes Tvora  [S-N],Indefinido,Cruzamento,20130806.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385006 - 130522.1198,<b>01385006 - 130522.1198</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>06/08/2013<br><b>Local:</b> Av. Lineu Machado x Av. Senador Fernandes Tvora  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385006|130522.1198
-38.576535,-3.765077,183,130522.1198,01385007,205,00149:a,AV LINEU MACHADO,JQUEI CLUBE,01385007,130522.1198,Ativo,Fiscalizao,Av. Lineu Machado x Av. Senador Fernandes Tvora  [N-S],Indefinido,Cruzamento,20130806.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385007 - 130522.1198,<b>01385007 - 130522.1198</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>06/08/2013<br><b>Local:</b> Av. Lineu Machado x Av. Senador Fernandes Tvora  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385007|130522.1198
-38.583728,-3.756056,139,ATSMS00638,AT008,200,00149:d,RUA CORONEL MATOS DOURADO,HENRIQUE JORGE,AT008,ATSMS00638,Ativo,Fiscalizao,"R. Cel. Matos Dourado, 355  [N-S]",EMEIF Murilo Serra,Travessia de pedestres,20130516.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT008 - ATSMS00638,"<b>AT008 - ATSMS00638</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>16/05/2013<br><b>Local:</b> R. Cel. Matos Dourado, 355  - EMEIF Murilo Serra<br>Travessia de pedestres<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT008|ATSMS00638
-38.582839,-3.752715,136,130522.1193,01385133,335,00149:d,RUA CORONEL MATOS DOURADO,PICI,01385133,130522.1193,Ativo,Fiscalizao,Av. Cel. Matos Dourado x Prox. a R. Piracicaba  [S-N],C.S.U.,Travessia de pedestres,20130708.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385133 - 130522.1193,<b>01385133 - 130522.1193</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>08/07/2013<br><b>Local:</b> Av. Cel. Matos Dourado x Prox. a R. Piracicaba  - C.S.U.<br>Travessia de pedestres<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385133|130522.1193
-38.573851,-3.760521,241,N.E.,01385046,285,00149:a,AV CARNEIRO DE MENDONCA,JQUEI CLUBE,01385046,N.E.,Ativo,Fiscalizao,Av. Carneiro de Mendona x Av. Lineu Machado  [L-O],Indefinido,Cruzamento,20140613.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385046 - N.E.,<b>01385046 - N.E.</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>13/06/2014<br><b>Local:</b> Av. Carneiro de Mendona x Av. Lineu Machado  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385046|N.E.
-38.566748,-3.787367,205,130522.1197,01385169,355,,AV GODOFREDO MACIEL,ITAPERI,01385169,130522.1197,Ativo,Fiscalizao,Av. Godofredo Maciel x R. Nereu Ramos  [S-N],Indefinido,Cruzamento,20130801.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385169 - 130522.1197,<b>01385169 - 130522.1197</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>01/08/2013<br><b>Local:</b> Av. Godofredo Maciel x R. Nereu Ramos  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385169|130522.1197
-38.566565,-3.785408,109,ATSMS00633,AT015,200,,AV GODOFREDO MACIEL,PARANGABA,AT015,ATSMS00633,Ativo,Fiscalizao,"Av. Godofredo Maciel, 1021 - Oposto  [N-S]",Supermercado Pinheiro,Meio de quadra,20130404.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT015 - ATSMS00633,"<b>AT015 - ATSMS00633</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>04/04/2013<br><b>Local:</b> Av. Godofredo Maciel, 1021 - Oposto  - Supermercado Pinheiro<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT015|ATSMS00633
